name,prefix,suffix,long,lat,level,id,huyen_id
Thị trấn Nước Hai,Thị trấn,Nước Hai,106.153622,22.737793,3,67100,1564
Thị trấn Ea Drăng,Thị trấn,Ea Drăng,108.207581,13.206593,3,67101,1565
Thị trấn Kiến Đức,Thị trấn,Kiến Đức,107.513392,12.001416,3,67102,1566
Xã Mường Lói,Xã,Mường Lói,103.245909,21.00339,3,67103,1567
Thị trấn Định Quán,Thị trấn,Định Quán,107.351951,11.196183,3,67104,1568
Xã Long Khánh A,Xã,Long Khánh A,105.309669,10.800351,3,67105,1569
Thị trấn Chư Sê,Thị trấn,Chư Sê,108.073782,13.700308,3,67106,1570
Thị trấn Đồng Văn,Thị trấn,Đồng Văn,105.362247,23.27812,3,67107,1571
Thị trấn Kiện Khê,Thị trấn,Kiện Khê,105.893987,20.501853,3,67108,1572
Thị trấn Hương Khê,Thị trấn,Hương Khê,105.695906,18.179326,3,67109,1573
Thị trấn Gia Lộc,Thị trấn,Gia Lộc,106.299391,20.871195,3,67110,1574
Thị trấn Cây Dương,Thị trấn,Cây Dương,105.73435,9.779066,3,67111,1575
Thị trấn Chi Nê,Thị trấn,Chi Nê,105.778283,20.490806,3,67112,1576
Thị trấn Trần Cao,Thị trấn,Trần Cao,106.177103,20.732852,3,67113,1577
Thị trấn Tô Hạp,Thị trấn,Tô Hạp,108.946551,12.005923,3,67114,1578
Thị trấn Giồng Riềng,Thị trấn,Giồng Riềng,105.314989,9.909967,3,67115,1579
Thị trấn Đắk Tô,Thị trấn,Đắk Tô,107.842376,14.652319,3,67116,1580
Thị trấn Tam Đường,Thị trấn,Tam Đường,103.622733,22.322078,3,67117,1581
Thị trấn Đinh Văn,Thị trấn,Đinh Văn,108.258354,11.784269,3,67118,1582
Thị trấn Hữu Lũng,Thị trấn,Hữu Lũng,106.343949,21.506037,3,67119,1583
Thị trấn Mường Khương,Thị trấn,Mường Khương,104.119936,22.760988,3,67120,1584
Thị trấn Tầm Vu,Thị trấn,Tầm Vu,106.467576,10.442439,3,67121,1585
Thị trấn Liễu Đề,Thị trấn,Liễu Đề,106.186348,20.220121,3,67122,1586
Thị trấn Con Cuông,Thị trấn,Con Cuông,104.880063,19.051699,3,67123,1587
Thị trấn Nho Quan,Thị trấn,Nho Quan,105.749721,20.322607,3,67124,1588
Xã Bắc Phong,Xã,Bắc Phong,109.038547,11.680484,3,67125,1589
Thị trấn Đoan Hùng,Thị trấn,Đoan Hùng,105.18717,21.621716,3,67126,1590
Thị trấn Hai Riêng,Thị trấn,Hai Riêng,108.898931,12.980723,3,67127,1591
Thị trấn Quán Hàu,Thị trấn,Quán Hàu,106.639191,17.404204,3,67128,1592
Thị trấn Tân An,Thị trấn,Tân An,108.114859,15.58249,3,67129,1593
Xã An Vĩnh,Xã,An Vĩnh,109.107396,15.375102,3,67130,1594
Phường Đông Triều,Phường,Đông Triều,106.51384,21.082159,3,67131,1595
Thị trấn Khe Sanh,Thị trấn,Khe Sanh,106.73976,16.628984,3,67132,1596
Thị trấn Đại Ngãi,Thị trấn,Đại Ngãi,106.072184,9.73138,3,67133,1597
Thị trấn Phù Yên,Thị trấn,Phù Yên,104.645221,21.266035,3,67134,1598
Thị trấn Hòa Thành,Thị trấn,Hòa Thành,106.127024,11.288291,3,67135,1599
Thị trấn Diêm Điền,Thị trấn,Diêm Điền,106.569025,20.55836,3,67136,1600
Thị trấn Chợ Chu,Thị trấn,Chợ Chu,105.642328,21.907055,3,67137,1601
Thị trấn Hậu Lộc,Thị trấn,Hậu Lộc,105.883645,19.913914,3,67138,1602
Thị trấn Phong Điền,Thị trấn,Phong Điền,107.365805,16.583067,3,67139,1603
Thị trấn Chợ Gạo,Thị trấn,Chợ Gạo,106.460199,10.354353,3,67140,1604
Thị trấn Châu Thành,Thị trấn,Châu Thành,106.348626,9.871413,3,67141,1605
Thị trấn Tam Bình,Thị trấn,Tam Bình,106.000033,10.049197,3,67143,1607
Thị trấn Tam Đảo,Thị trấn,Tam Đảo,105.644652,21.456658,3,67144,1608
Thị trấn Trạm Tấu,Thị trấn,Trạm Tấu,104.377175,21.471325,3,67145,1609
Phường Bồ Đề,Phường,Bồ Đề,105.869919,21.036755,3,67339,1803
Phường Bình Thuận,Phường,Bình Thuận,106.721626,10.742378,3,67340,1804
Phường Bàng La,Phường,Bàng La,106.740048,20.708434,3,67341,1805
Xã Hòa Bắc,Xã,Hòa Bắc,108.050505,16.129749,3,67342,1806
Phường Tân Hưng,Phường,Tân Hưng,105.550785,10.182705,3,67343,1807
Thị trấn Chợ Mới,Thị trấn,Chợ Mới,105.403902,10.550796,3,67344,1808
Phường Phú Mỹ,Phường,Phú Mỹ,107.054585,10.599727,3,67345,1809
Thị trấn Châu Hưng,Thị trấn,Châu Hưng,105.715443,9.341607,3,67346,1810
Thị trấn Cao Thượng,Thị trấn,Cao Thượng,106.12173,21.384572,3,67347,1811
Thị trấn Nà Phặc,Thị trấn,Nà Phặc,105.894173,22.378931,3,67348,1812
Phường Châu Khê,Phường,Châu Khê,105.930392,21.113144,3,67349,1813
Thị trấn Mỏ Cày,Thị trấn,Mỏ Cày,106.333353,10.12863,3,67350,1814
Thị trấn Phước Vĩnh,Thị trấn,Phước Vĩnh,106.795275,11.290128,3,67351,1815
Thị trấn Bình Dương,Thị trấn,Bình Dương,109.07966,14.297242,3,67352,1816
Thị trấn Lộc Ninh,Thị trấn,Lộc Ninh,106.588408,11.847815,3,67353,1817
Xã Long Hải,Xã,Long Hải,108.941682,10.551009,3,67354,1818
Thị trấn Thới Bình,Thị trấn,Thới Bình,105.089717,9.346365,3,67355,1819
Thị trấn Nguyên Bình,Thị trấn,Nguyên Bình,105.960064,22.649949,3,67356,1820
Thị trấn Ea Kar,Thị trấn,Ea Kar,108.448692,12.809894,3,67357,1821
Thị trấn Đức An,Thị trấn,Đức An,107.607725,12.265301,3,67358,1822
Thị trấn Điện Biên Đông,Thị trấn,Điện Biên Đông,103.218879,21.296163,3,67359,1823
Thị trấn Tân Phú,Thị trấn,Tân Phú,107.428111,11.265631,3,67360,1824
Thị trấn Lấp Vò,Thị trấn,Lấp Vò,105.522854,10.362308,3,67361,1825
Thị trấn Ia Kha,Thị trấn,Ia Kha,107.84549,13.961803,3,67362,1826
Thị trấn Yên Bình,Thị trấn,Yên Bình,104.58968,22.414145,3,67363,1827
Thị trấn Phố Châu,Thị trấn,Phố Châu,105.423864,18.508391,3,67365,1829
Thị trấn Phú Thái,Thị trấn,Phú Thái,106.510267,20.962406,3,67366,1830
Thị trấn Nàng Mau,Thị trấn,Nàng Mau,105.53207,9.751856,3,67367,1831
Thị trấn Lương Sơn,Thị trấn,Lương Sơn,105.526312,20.871089,3,67368,1832
Thị trấn Vương,Thị trấn,Vương,106.118449,20.699562,3,67369,1833
Thị trấn Khánh Vĩnh,Thị trấn,Khánh Vĩnh,108.909133,12.278184,3,67370,1834
Thị trấn Gò Quao,Thị trấn,Gò Quao,105.27718,9.727561,3,67371,1835
Thị trấn Plei Cần,Thị trấn,Plei Cần,107.685868,14.705584,3,67372,1836
Thị trấn Than Uyên,Thị trấn,Than Uyên,103.882992,21.950687,3,67373,1837
Thị trấn Lạc Dương,Thị trấn,Lạc Dương,108.419042,12.008662,3,67374,1838
Thị trấn Lộc Bình,Thị trấn,Lộc Bình,106.92013,21.76074,3,67375,1839
Thị trấn Sa Pa,Thị trấn,Sa Pa,103.843594,22.336072,3,67376,1840
Xã Bình Hòa Đông,Xã,Bình Hòa Đông,106.053727,10.729368,3,67377,1841
Thị trấn Cát Thành,Thị trấn,Cát Thành,106.26953,20.256916,3,67378,1842
Thị trấn Diễn Châu,Thị trấn,Diễn Châu,105.60078,18.977542,3,67379,1843
Thị trấn Yên Ninh,Thị trấn,Yên Ninh,106.063165,20.182363,3,67380,1844
Xã Cà Ná,Xã,Cà Ná,108.879284,11.338257,3,67381,1845
Thị trấn Phong Châu,Thị trấn,Phong Châu,105.305594,21.408595,3,67382,1846
Thị trấn Củng Sơn,Thị trấn,Củng Sơn,108.976861,13.047753,3,67383,1847
Xã Cảnh Dương,Xã,Cảnh Dương,106.449358,17.873133,3,67384,1848
Thị trấn Ái Nghĩa,Thị trấn,Ái Nghĩa,108.120714,15.882105,3,67385,1849
Thị trấn Chợ Chùa,Thị trấn,Chợ Chùa,108.777088,15.046638,3,67386,1850
Thị trấn Ba Chẽ,Thị trấn,Ba Chẽ,107.283243,21.273961,3,67387,1851
Thị trấn Krông KLang,Thị trấn,Krông KLang,106.884224,16.688727,3,67388,1852
Thị trấn Huỳnh Hữu Nghĩa,Thị trấn,Huỳnh Hữu Nghĩa,105.810547,9.636239,3,67389,1853
Xã Cà Nàng,Xã,Cà Nàng,103.553233,21.93309,3,67390,1854
Thị trấn Tân Biên,Thị trấn,Tân Biên,106.004899,11.54306,3,67391,1855
Thị trấn Tiền Hải,Thị trấn,Tiền Hải,106.503964,20.405554,3,67392,1856
Thị trấn Hương Sơn,Thị trấn,Hương Sơn,105.978976,21.461446,3,67393,1857
Thị trấn Hà Trung,Thị trấn,Hà Trung,105.851159,20.012678,3,67394,1858
Thị trấn Lăng Cô,Thị trấn,Lăng Cô,108.083514,16.232684,3,67395,1859
Thị trấn Tân Hòa,Thị trấn,Tân Hòa,106.710955,10.320978,3,67396,1860
Thị trấn Cầu Quan,Thị trấn,Cầu Quan,106.130095,9.77234,3,67397,1861
Xã Bình An,Xã,Bình An,105.166248,22.427845,3,67398,1862
Thị trấn Trà Ôn,Thị trấn,Trà Ôn,105.92137,9.964517,3,67399,1863
Thị trấn Thổ Tang,Thị trấn,Thổ Tang,105.489314,21.251909,3,67400,1864
Thị trấn Nông Trường Liên Sơn,Thị trấn,Nông Trường Liên Sơn,104.485771,21.672287,3,67401,1865
Phường Cát Linh,Phường,Cát Linh,105.828493,21.029368,3,67595,2059
Phường 1,Phường,1,106.688387,10.750621,3,67596,2060
Thị trấn An Dương,Thị trấn,An Dương,106.613944,20.862716,3,67597,2061
Xã Quần Đảo Hoàng Sa,Xã,Quần Đảo Hoàng Sa,111.889657,16.298927,3,67598,2062
Thị trấn Thạnh An,Thị trấn,Thạnh An,105.32241,10.155213,3,67599,2063
Thị trấn Chợ Vàm,Thị trấn,Chợ Vàm,105.344413,10.714109,3,67600,2064
Thị trấn Phước Bửu,Thị trấn,Phước Bửu,107.400203,10.532147,3,67601,2065
Thị trấn Bích Động,Thị trấn,Bích Động,106.101033,21.274812,3,67603,2067
Xã An Thắng,Xã,An Thắng,105.760141,22.562937,3,67604,2068
Thị trấn Chờ,Thị trấn,Chờ,105.952056,21.195427,3,67605,2069
Thị trấn Thạnh Phú,Thị trấn,Thạnh Phú,106.517785,9.948892,3,67606,2070
Xã Cây Trường 2,Xã,Cây Trường 2,106.577077,11.344158,3,67607,2071
Thị trấn Phú Phong,Thị trấn,Phú Phong,108.922685,13.910251,3,67608,2072
Thị trấn Tân Phú,Thị trấn,Tân Phú,106.871247,11.44909,3,67609,2073
Thị trấn Đức Tài,Thị trấn,Đức Tài,107.507117,11.149539,3,67610,2074
Thị trấn Sông Đốc,Thị trấn,Sông Đốc,104.820589,9.037816,3,67611,2075
Thị trấn Hòa Thuận,Thị trấn,Hòa Thuận,106.513032,22.531364,3,67612,2076
Thị trấn Ea Súp,Thị trấn,Ea Súp,107.883876,13.070756,3,67613,2077
Xã Đắk Búk So,Xã,Đắk Búk So,107.456947,12.216225,3,67614,2078
Thị trấn Tuần Giáo,Thị trấn,Tuần Giáo,103.421182,21.58918,3,67615,2079
Xã Bàu Hàm 2,Xã,Bàu Hàm 2,107.131954,10.94254,3,67616,2080
Thị trấn Lai Vung,Thị trấn,Lai Vung,105.660791,10.287021,3,67617,2081
Xã Chư Mố,Xã,Chư Mố,108.46858,13.431178,3,67618,2082
Thị trấn Tam Sơn,Thị trấn,Tam Sơn,104.99228,23.065009,3,67619,2083
Thị trấn Nam Sách,Thị trấn,Nam Sách,106.334102,20.990846,3,67622,2086
Xã Lương Nghĩa,Xã,Lương Nghĩa,105.416196,9.604545,3,67623,2087
Thị trấn Mai Châu,Thị trấn,Mai Châu,105.08353,20.662397,3,67624,2088
Thị trấn Văn Giang,Thị trấn,Văn Giang,105.92816,20.944264,3,67625,2089
Thị trấn Trường Sa,Thị trấn,Trường Sa,114.42078,10.250115,3,67626,2090
Thị trấn Hòn Đất,Thị trấn,Hòn Đất,104.926625,10.188008,3,67627,2091
Thị trấn Sa Thầy,Thị trấn,Sa Thầy,107.798079,14.407246,3,67628,2092
Xã Hua Bum,Xã,Hua Bum,102.977052,22.395221,3,67629,2093
Thị trấn Đạ M'Ri,Thị trấn,Đạ M'Ri,107.659103,11.410868,3,67630,2094
Thị trấn Đình Lập,Thị trấn,Đình Lập,107.09812,21.546363,3,67631,2095
Xã Bản Mế,Xã,Bản Mế,104.23508,22.684918,3,67632,2096
Thị trấn Đức Hòa,Thị trấn,Đức Hòa,106.455126,10.820638,3,67633,2097
Thị trấn Gôi,Thị trấn,Gôi,106.080634,20.332238,3,67634,2098
Thị trấn Hưng Nguyên,Thị trấn,Hưng Nguyên,105.63559,18.670053,3,67635,2099
Thị trấn Yên Thịnh,Thị trấn,Yên Thịnh,106.006916,20.160885,3,67636,2100
Xã Đồng Sơn,Xã,Đồng Sơn,104.894561,21.226655,3,67638,2102
Thị trấn Phú Thứ,Thị trấn,Phú Thứ,109.244702,13.003615,3,67639,2103
Thị trấn Đồng Lê,Thị trấn,Đồng Lê,106.024882,17.885138,3,67640,2104
Thị trấn Thạnh Mỹ,Thị trấn,Thạnh Mỹ,107.836342,15.748874,3,67641,2105
Thị trấn Đức Phổ,Thị trấn,Đức Phổ,108.957069,14.80856,3,67642,2106
Thị trấn Bình Liêu,Thị trấn,Bình Liêu,107.400033,21.526034,3,67643,2107
Xã Cồn Cỏ,Xã,Cồn Cỏ,107.340195,17.158256,3,67644,2108
Thị trấn Mỹ Xuyên,Thị trấn,Mỹ Xuyên,105.990337,9.559682,3,67645,2109
Thị trấn Sông Mã,Thị trấn,Sông Mã,103.747583,21.05785,3,67646,2110
Thị trấn Tân Châu,Thị trấn,Tân Châu,106.161749,11.553456,3,67647,2111
Thị trấn Vũ Thư,Thị trấn,Vũ Thư,106.280732,20.435625,3,67648,2112
Thị trấn Đu,Thị trấn,Đu,105.707241,21.726625,3,67649,2113
Thị trấn Bút Sơn,Thị trấn,Bút Sơn,105.854232,19.850003,3,67650,2114
Thị trấn Phú Đa,Thị trấn,Phú Đa,107.713185,16.44848,3,67651,2115
Thị trấn Vĩnh Bình,Thị trấn,Vĩnh Bình,106.580281,10.342253,3,67652,2116
Thị trấn Định An,Thị trấn,Định An,106.287093,9.615594,3,67653,2117
Thị trấn Vũng Liêm,Thị trấn,Vũng Liêm,106.185357,10.096425,3,67655,2119
Thị trấn Yên Lạc,Thị trấn,Yên Lạc,105.581996,21.235976,3,67656,2120
Thị trấn Mậu A,Thị trấn,Mậu A,104.689561,21.880324,3,67657,2121
Phường Bưởi,Phường,Bưởi,105.811,21.04731,3,67851,2315
Phường Hiệp Phú,Phường,Hiệp Phú,106.775705,10.84774,3,67852,2316
Thị trấn An Lão,Thị trấn,An Lão,106.55642,20.821367,3,67853,2317
Thị trấn Thới Lai,Thị trấn,Thới Lai,105.559029,10.065383,3,67855,2319
Thị trấn Núi Sập,Thị trấn,Núi Sập,105.267472,10.268688,3,67856,2320
Xã Hòa Lộc,Xã,Hòa Lộc,106.330761,10.168726,3,67862,2326
Xã Bình Mỹ,Xã,Bình Mỹ,106.742863,11.157083,3,67863,2327
Thị trấn Diêu Trì,Thị trấn,Diêu Trì,109.147252,13.806239,3,67864,2328
Xã An Khương,Xã,An Khương,106.678607,11.745706,3,67865,2329
Thị trấn Lạc Tánh,Thị trấn,Lạc Tánh,107.681757,11.083394,3,67866,2330
Thị trấn U Minh,Thị trấn,U Minh,104.968269,9.408831,3,67867,2331
Thị trấn Quảng Uyên,Thị trấn,Quảng Uyên,106.441535,22.694937,3,67868,2332
Thị trấn Buôn Trấp,Thị trấn,Buôn Trấp,108.029672,12.484917,3,67869,2333
Thị trấn Tủa Chùa,Thị trấn,Tủa Chùa,103.342817,21.85685,3,67871,2335
Thị trấn Trảng Bom,Thị trấn,Trảng Bom,107.002172,10.949618,3,67872,2336
Thị trấn Sa Rài,Thị trấn,Sa Rài,105.46039,10.874731,3,67873,2337
Thị trấn KBang,Thị trấn,KBang,108.602832,14.141203,3,67874,2338
Thị trấn Nông Trường Việt Lâm,Thị trấn,Nông Trường Việt Lâm,104.957774,22.625837,3,67875,2339
Thị trấn Ninh Giang,Thị trấn,Ninh Giang,106.403839,20.731543,3,67878,2342
Thị trấn Đà Bắc,Thị trấn,Đà Bắc,105.260049,20.876531,3,67880,2344
Thị trấn Như Quỳnh,Thị trấn,Như Quỳnh,105.984233,20.994845,3,67881,2345
Thị trấn Vạn Giã,Thị trấn,Vạn Giã,109.22684,12.698942,3,67882,2346
Thị trấn Kiên Lương,Thị trấn,Kiên Lương,104.643624,10.286764,3,67883,2347
Xã Tu Mơ Rông,Xã,Tu Mơ Rông,107.962099,14.872665,3,67884,2348
Thị trấn Đạ Tẻh,Thị trấn,Đạ Tẻh,107.486287,11.506637,3,67886,2350
Thị trấn Thất Khê,Thị trấn,Thất Khê,106.475141,22.254952,3,67887,2351
Thị trấn Khánh Yên,Thị trấn,Khánh Yên,104.254402,22.089497,3,67888,2352
Thị trấn Đông Thành,Thị trấn,Đông Thành,106.308077,10.893274,3,67889,2353
Thị trấn Xuân Trường,Thị trấn,Xuân Trường,106.323173,20.267378,3,67890,2354
Thị trấn Mường Xén,Thị trấn,Mường Xén,104.145282,19.400536,3,67891,2355
Thị trấn Hưng Hóa,Thị trấn,Hưng Hóa,105.294439,21.257644,3,67894,2358
Thị trấn Chí Thạnh,Thị trấn,Chí Thạnh,109.214268,13.305885,3,67895,2359
Xã Trà Cang,Xã,Trà Cang,108.036815,15.062191,3,67897,2361
Thị trấn Di Lăng,Thị trấn,Di Lăng,108.469783,15.043222,3,67898,2362
Thị trấn Quảng Hà,Thị trấn,Quảng Hà,107.757151,21.450872,3,67899,2363
Thị trấn Ái Tử,Thị trấn,Ái Tử,107.165765,16.769033,3,67900,2364
Thị trấn Hưng Lợi,Thị trấn,Hưng Lợi,105.692194,9.419747,3,67901,2365
Xã Dồm Cang,Xã,Dồm Cang,103.55066,20.950303,3,67902,2366
Thị trấn Trảng Bàng,Thị trấn,Trảng Bàng,106.359244,11.03051,3,67903,2367
Thị trấn Đình Cả,Thị trấn,Đình Cả,106.074655,21.752372,3,67905,2369
Thị trấn Lang Chánh,Thị trấn,Lang Chánh,105.23872,20.154591,3,67906,2370
Thị trấn Sịa,Thị trấn,Sịa,107.515063,16.581504,3,67907,2371
Thị trấn Mỹ Phước,Thị trấn,Mỹ Phước,106.19544,10.474196,3,67908,2372
Xã Đôn Châu,Xã,Đôn Châu,106.382762,9.657107,3,67909,2373
Thị trấn Tam Sơn,Thị trấn,Tam Sơn,105.40218,21.417149,3,67912,2376
Thị trấn Thác Bà,Thị trấn,Thác Bà,105.074007,21.735042,3,67913,2377
Phường Hạ Đình,Phường,Hạ Đình,105.806179,20.987232,3,68107,2571
Phường 1,Phường,1,106.676239,10.765718,3,68108,2572
Thị trấn Cát Bà,Thị trấn,Cát Bà,107.048237,20.731783,3,68109,2573
Thị trấn Chi Lăng,Thị trấn,Chi Lăng,105.02903,10.529879,3,68112,2576
Thị trấn Bố Hạ,Thị trấn,Bố Hạ,106.197804,21.44776,3,68115,2579
Thị trấn Vân Canh,Thị trấn,Vân Canh,108.996158,13.630976,3,68120,2584
Xã Bình Thắng,Xã,Bình Thắng,106.824709,11.883382,3,68121,2585
Thị trấn Liên Hương,Thị trấn,Liên Hương,108.73221,11.224854,3,68122,2586
Thị trấn Đông Khê,Thị trấn,Đông Khê,106.431936,22.430985,3,68124,2588
Thị trấn Krông Kmar,Thị trấn,Krông Kmar,108.334761,12.505397,3,68125,2589
Xã Chà Cang,Xã,Chà Cang,102.864403,21.965654,3,68127,2591
Thị trấn Vĩnh An,Thị trấn,Vĩnh An,107.03414,11.08903,3,68128,2592
Thị trấn Tràm Chim,Thị trấn,Tràm Chim,105.558269,10.671095,3,68129,2593
Thị trấn Kông Chro,Thị trấn,Kông Chro,108.524508,13.777236,3,68130,2594
Thị trấn Cốc Pài,Thị trấn,Cốc Pài,104.461828,22.682945,3,68131,2595
Thị trấn Đức Thọ,Thị trấn,Đức Thọ,105.585902,18.535034,3,68133,2597
Thị trấn Thanh Hà,Thị trấn,Thanh Hà,106.427574,20.897718,3,68134,2598
Thị trấn Mường Khến,Thị trấn,Mường Khến,105.279293,20.615861,3,68136,2600
Thị trấn Yên Mỹ,Thị trấn,Yên Mỹ,106.036809,20.886319,3,68137,2601
Xã An Sơn,Xã,An Sơn,104.359008,9.694959,3,68139,2603
Xã Ia Dal,Xã,Ia Dal,107.439302,14.165489,3,68140,2604
Xã Đạ K'Nàng,Xã,Đạ K'Nàng,108.148217,11.930316,3,68142,2606
Thị trấn Na Sầm,Thị trấn,Na Sầm,106.613219,22.05519,3,68143,2607
Thị trấn Tân Hưng,Thị trấn,Tân Hưng,105.667618,10.834658,3,68145,2609
Thị trấn Lâm,Thị trấn,Lâm,106.020872,20.320317,3,68146,2610
Thị trấn Nam Đàn,Thị trấn,Nam Đàn,105.498712,18.697724,3,68147,2611
Thị trấn Thanh Ba,Thị trấn,Thanh Ba,105.139756,21.501461,3,68150,2614
Thị trấn PRao,Thị trấn,PRao,107.648861,15.921051,3,68153,2617
Xã Sơn Bua,Xã,Sơn Bua,108.268756,15.070324,3,68154,2618
Thị trấn Trới,Thị trấn,Trới,106.987454,21.022943,3,68155,2619
Thị trấn Bến Quan,Thị trấn,Bến Quan,106.90208,17.021797,3,68156,2620
Thị trấn Lịch Hội Thượng,Thị trấn,Lịch Hội Thượng,106.146791,9.488703,3,68157,2621
Thị trấn Thuận Châu,Thị trấn,Thuận Châu,103.691491,21.435036,3,68158,2622
Thị trấn Mường Lát,Thị trấn,Mường Lát,104.601156,20.52714,3,68162,2626
Xã Phú Đông,Xã,Phú Đông,106.698554,10.245181,3,68164,2628
Phường Phúc Diễn,Phường,Phúc Diễn,105.749179,21.046743,3,68363,2827
Phường 1,Phường,1,106.63899,10.756721,3,68364,2828
